mapunitpolys_id,mapunit,identityconfidence,label,symbol,notes,datasourceid
GMA.MapUnitPolys.4263,Qo,Standard Confidence,Qo,22,"Coarse relict alluvial fan deposits that form rounded ridges or flat, isolated surfaces that are moderately to deeply incised by streams. These deposits are generally topographically high and have undergone substantial erosion. Deposits are moderately to",GMA.DataSources.121
GMA.MapUnitPolys.4264,M_,Standard Confidence,M_,13,"Brown to dark gray sandstone grades upward into green and gray shale, overlain by light to medium gray or tan limestone and dolostone. This unit includes the Tapeats Sandstone, Bright Angel Shale, Muav Limestone, Temple Butte Formation and Redwall Limest",GMA.DataSources.121
GMA.MapUnitPolys.4265,Jsv,Standard Confidence,Jsv,5,"Sandstone and conglomerate derived from volcanic rocks with associated intermediate-composition lava flows, breccias, and tuffs. In southern Arizona this unit includes rocks of the Artesa sequence, Pitoikam Formation, Mulberry Wash volcanics, Rudolfo Red",GMA.DataSources.124
GMA.MapUnitPolys.4266,Jg,Standard Confidence,Jg,1,"Granite to diorite, locally foliated and locally alkalic; includes Triassic(?) granitoids in the Trigo Mountains. This unit includes two dominant assemblages of igneous rocks. The Kitt Peak-Trigo Peaks superunit includes, from oldest to youngest: dark, f",GMA.DataSources.124
GMA.MapUnitPolys.4278,Xm,Standard Confidence,Xm,40,"Undivided metasedimentary, metavolcanic, and gneissic rocks.  (1600-1800 Ma)",GMA.DataSources.170
GMA.MapUnitPolys.4268,Jsv,Standard Confidence,Jsv,5,"Sandstone and conglomerate derived from volcanic rocks with associated intermediate-composition lava flows, breccias, and tuffs. In southern Arizona this unit includes rocks of the Artesa sequence, Pitoikam Formation, Mulberry Wash volcanics, Rudolfo Red",GMA.DataSources.174
GMA.MapUnitPolys.4282,Tv,Standard Confidence,Tv,36,"Lava, tuff, fine-grained intrusive rock, and diverse pyroclastic rocks. These compositionally variable volcanic rocks include basalt, andesite, dacite, and rhyolite. Thick felsic volcanic sequences form prominent cliffs and range fronts in the Black (Moh",GMA.DataSources.174
GMA.MapUnitPolys.4269,TKg,Standard Confidence,TKg,25,"Porphyritic to equigranular granite to diorite emplaced during the Laramide orogeny. Larger plutons are characteristically medium-grained, biotite +/- hornblende granodiorite to granite. Smaller, shallow-level intrusions are typically porphyritic. Most o",GMA.DataSources.174
GMA.MapUnitPolys.4270,Jg,Standard Confidence,Jg,1,"Granite to diorite, locally foliated and locally alkalic; includes Triassic(?) granitoids in the Trigo Mountains. This unit includes two dominant assemblages of igneous rocks. The Kitt Peak-Trigo Peaks superunit includes, from oldest to youngest: dark, f",GMA.DataSources.121
GMA.MapUnitPolys.4271,Tv,Standard Confidence,Tv,36,"Lava, tuff, fine-grained intrusive rock, and diverse pyroclastic rocks. These compositionally variable volcanic rocks include basalt, andesite, dacite, and rhyolite. Thick felsic volcanic sequences form prominent cliffs and range fronts in the Black (Moh",GMA.DataSources.11
GMA.MapUnitPolys.4272,Xm,Standard Confidence,Xm,40,"Undivided metasedimentary, metavolcanic, and gneissic rocks.  (1600-1800 Ma)",GMA.DataSources.121
GMA.MapUnitPolys.4273,Tsy,Standard Confidence,Tsy,35,"Moderately to strongly consolidated conglomerate and sandstone deposited in basins during and after late Tertiary faulting. Includes lesser amounts of mudstone, siltstone, limestone, and gypsum. These deposits are generally light gray or tan. They common",GMA.DataSources.121
GMA.MapUnitPolys.4274,Yg,Standard Confidence,Yg,46,"Mostly porphyritic biotite granite with large microcline phenocrysts, with local fine-grained border phases and aplite. Associated pegmatite and quartz veins are rare. This unit forms large plutons, including the Oracle Granite, Ruin Granite, granite in",GMA.DataSources.121
GMA.MapUnitPolys.4275,Tsm,Standard Confidence,Tsm,32,"Con-glomerate, sandstone, mudstone, limestone, and rock-avalanche breccia (sheet-like deposits of crushed rock) deposited and tilted during widespread normal faulting and basin development. Sediments, mostly conglomerate and sandstone, are commonly mediu",GMA.DataSources.121
GMA.MapUnitPolys.4276,Tsy,Standard Confidence,Tsy,35,"Moderately to strongly consolidated conglomerate and sandstone deposited in basins during and after late Tertiary faulting. Includes lesser amounts of mudstone, siltstone, limestone, and gypsum. These deposits are generally light gray or tan. They common",GMA.DataSources.121
GMA.MapUnitPolys.4277,Qo,Standard Confidence,Qo,22,"Coarse relict alluvial fan deposits that form rounded ridges or flat, isolated surfaces that are moderately to deeply incised by streams. These deposits are generally topographically high and have undergone substantial erosion. Deposits are moderately to",GMA.DataSources.121
GMA.MapUnitPolys.4283,KJs,Standard Confidence,KJs,8,"Sandstone and conglomerate, rarely forms prominent outcrops; massive conglomerate is typical near base of unit and locally in upper part. These deposits are nonmarine except in southeastern Arizona, where prominent gray marine limestone (Mural Limestone) forms the middle of the Bisbee Group. Sandstones are typically medium-bedded, drab brown, lithic-feldspathic arenites. Includes Bisbee Group (largely Early Cretaceous) and related rocks, Temporal, Bathtub, and Sand Wells formations, rocks of Gu Achi, McCoy Mountains Formation, and Upper Cretaceous Fort Crittenden Formation and equivalent rocks.  (80-160 Ma)
",GMA.DataSources.11
GMA.MapUnitPolys.4284,YXg,Standard Confidence,YXg,44,Undivided Early and Middle Proterozoic granitic rocks (units Xg and Yg).  (1400-1800 Ma),GMA.DataSources.121
GMA.MapUnitPolys.4285,Tv,Standard Confidence,Tv,36,"Lava, tuff, fine-grained intrusive rock, and diverse pyroclastic rocks. These compositionally variable volcanic rocks include basalt, andesite, dacite, and rhyolite. Thick felsic volcanic sequences form prominent cliffs and range fronts in the Black (Moh",GMA.DataSources.174
GMA.MapUnitPolys.4286,Xm,Standard Confidence,Xm,40,"Undivided metasedimentary, metavolcanic, and gneissic rocks.  (1600-1800 Ma)",GMA.DataSources.121
GMA.MapUnitPolys.4288,Qo,Standard Confidence,Qo,22,"Coarse relict alluvial fan deposits that form rounded ridges or flat, isolated surfaces that are moderately to deeply incised by streams. These deposits are generally topographically high and have undergone substantial erosion. Deposits are moderately to",GMA.DataSources.121
GMA.MapUnitPolys.4279,Qo,Standard Confidence,Qo,22,"Coarse relict alluvial fan deposits that form rounded ridges or flat, isolated surfaces that are moderately to deeply incised by streams. These deposits are generally topographically high and have undergone substantial erosion. Deposits are moderately to",GMA.DataSources.121
GMA.MapUnitPolys.4309,Tv,Standard Confidence,Tv,36,"Lava, tuff, fine-grained intrusive rock, and diverse pyroclastic rocks. These compositionally variable volcanic rocks include basalt, andesite, dacite, and rhyolite. Thick felsic volcanic sequences form prominent cliffs and range fronts in the Black (Moh",GMA.DataSources.121
GMA.MapUnitPolys.4287,Yg,Standard Confidence,Yg,46,"Mostly porphyritic biotite granite with large microcline phenocrysts, with local fine-grained border phases and aplite. Associated pegmatite and quartz veins are rare. This unit forms large plutons, including the Oracle Granite, Ruin Granite, granite in",GMA.DataSources.121
GMA.MapUnitPolys.4312,Tsm,Standard Confidence,Tsm,32,"Con-glomerate, sandstone, mudstone, limestone, and rock-avalanche breccia (sheet-like deposits of crushed rock) deposited and tilted during widespread normal faulting and basin development. Sediments, mostly conglomerate and sandstone, are commonly mediu",GMA.DataSources.121
GMA.MapUnitPolys.4280,Tsy,Standard Confidence,Tsy,35,"Moderately to strongly consolidated conglomerate and sandstone deposited in basins during and after late Tertiary faulting. Includes lesser amounts of mudstone, siltstone, limestone, and gypsum. These deposits are generally light gray or tan. They common",GMA.DataSources.121
GMA.MapUnitPolys.4281,Tv,Standard Confidence,Tv,36,"Lava, tuff, fine-grained intrusive rock, and diverse pyroclastic rocks. These compositionally variable volcanic rocks include basalt, andesite, dacite, and rhyolite. Thick felsic volcanic sequences form prominent cliffs and range fronts in the Black (Moh",GMA.DataSources.174
GMA.MapUnitPolys.4289,KJs,Standard Confidence,KJs,8,"Sandstone and conglomerate, rarely forms prominent outcrops; massive conglomerate is typical near base of unit and locally in upper part. These deposits are nonmarine except in southeastern Arizona, where prominent gray marine limestone (Mural Limestone) forms the middle of the Bisbee Group. Sandstones are typically medium-bedded, drab brown, lithic-feldspathic arenites. Includes Bisbee Group (largely Early Cretaceous) and related rocks, Temporal, Bathtub, and Sand Wells formations, rocks of Gu Achi, McCoy Mountains Formation, and Upper Cretaceous Fort Crittenden Formation and equivalent rocks.  (80-160 Ma)
",GMA.DataSources.121
GMA.MapUnitPolys.4290,Kv,Standard Confidence,Kv,11,"Rhyolite to andesite and closely associated sedimentary and near-surface intrusive rocks; commonly dark gray to dark greenish gray or greenish brown. In the ranges west of Tucson, this unit includes thick welded ash-flow tuffs. Volcanic rocks of this uni",GMA.DataSources.174
GMA.MapUnitPolys.4291,KJs,Standard Confidence,KJs,8,"Sandstone and conglomerate, rarely forms prominent outcrops; massive conglomerate is typical near base of unit and locally in upper part. These deposits are nonmarine except in southeastern Arizona, where prominent gray marine limestone (Mural Limestone) forms the middle of the Bisbee Group. Sandstones are typically medium-bedded, drab brown, lithic-feldspathic arenites. Includes Bisbee Group (largely Early Cretaceous) and related rocks, Temporal, Bathtub, and Sand Wells formations, rocks of Gu Achi, McCoy Mountains Formation, and Upper Cretaceous Fort Crittenden Formation and equivalent rocks.  (80-160 Ma)
",GMA.DataSources.174
GMA.MapUnitPolys.4292,|,Standard Confidence,|,15,"Undivided Paleozoic limestone, dolostone, quartzite, shale, and related sedimentary rocks.  (248-544 Ma)",GMA.DataSources.11
GMA.MapUnitPolys.4293,Xg,Standard Confidence,Xg,39,"Wide variety of granitic rocks, including granite, granodiorite, tonalite, quartz diorite, diorite, and gabbro. These rocks commonly are characterized by steep, northeast-striking foliation.  (1600-1800 Ma)",GMA.DataSources.121
GMA.MapUnitPolys.4294,TKg,Standard Confidence,TKg,25,"Porphyritic to equigranular granite to diorite emplaced during the Laramide orogeny. Larger plutons are characteristically medium-grained, biotite +/- hornblende granodiorite to granite. Smaller, shallow-level intrusions are typically porphyritic. Most o",GMA.DataSources.121
GMA.MapUnitPolys.4295,P*,Standard Confidence,P*,16,,GMA.DataSources.121
GMA.MapUnitPolys.4310,|,Standard Confidence,|,15,"Undivided Paleozoic limestone, dolostone, quartzite, shale, and related sedimentary rocks.  (248-544 Ma)",GMA.DataSources.121
GMA.MapUnitPolys.4302,KJs,Standard Confidence,KJs,8,"Sandstone and conglomerate, rarely forms prominent outcrops; massive conglomerate is typical near base of unit and locally in upper part. These deposits are nonmarine except in southeastern Arizona, where prominent gray marine limestone (Mural Limestone) forms the middle of the Bisbee Group. Sandstones are typically medium-bedded, drab brown, lithic-feldspathic arenites. Includes Bisbee Group (largely Early Cretaceous) and related rocks, Temporal, Bathtub, and Sand Wells formations, rocks of Gu Achi, McCoy Mountains Formation, and Upper Cretaceous Fort Crittenden Formation and equivalent rocks.  (80-160 Ma)
",GMA.DataSources.121
GMA.MapUnitPolys.4296,Tv,Standard Confidence,Tv,36,"Lava, tuff, fine-grained intrusive rock, and diverse pyroclastic rocks. These compositionally variable volcanic rocks include basalt, andesite, dacite, and rhyolite. Thick felsic volcanic sequences form prominent cliffs and range fronts in the Black (Moh",GMA.DataSources.174
GMA.MapUnitPolys.4297,QTb,Standard Confidence,QTb,18,"Mostly dark-colored basaltic lava and cinders young enough that some original volcanic landforms are still apparent. Includes a small amount of andesite, dacite, and rhyolite. Rocks of this map unit are largely restricted to six areas widely distributed",GMA.DataSources.121
GMA.MapUnitPolys.4298,KJs,Standard Confidence,KJs,8,"Sandstone and conglomerate, rarely forms prominent outcrops; massive conglomerate is typical near base of unit and locally in upper part. These deposits are nonmarine except in southeastern Arizona, where prominent gray marine limestone (Mural Limestone) forms the middle of the Bisbee Group. Sandstones are typically medium-bedded, drab brown, lithic-feldspathic arenites. Includes Bisbee Group (largely Early Cretaceous) and related rocks, Temporal, Bathtub, and Sand Wells formations, rocks of Gu Achi, McCoy Mountains Formation, and Upper Cretaceous Fort Crittenden Formation and equivalent rocks.  (80-160 Ma)
",GMA.DataSources.121
GMA.MapUnitPolys.4299,M_,Standard Confidence,M_,13,"Brown to dark gray sandstone grades upward into green and gray shale, overlain by light to medium gray or tan limestone and dolostone. This unit includes the Tapeats Sandstone, Bright Angel Shale, Muav Limestone, Temple Butte Formation and Redwall Limest",GMA.DataSources.121
GMA.MapUnitPolys.4300,P*,Standard Confidence,P*,16,,GMA.DataSources.121
GMA.MapUnitPolys.4301,TKgm,Standard Confidence,TKgm,27,"Light-colored peraluminous muscovite granite with or without garnet; commonly forms sills and is associated with abundant pegmatite dikes and sills. This unit includes granites in the Harcuvar and Harquahala Mountains of western Arizona and in the Santa",GMA.DataSources.121
GMA.MapUnitPolys.4343,M_,Standard Confidence,M_,13,"Brown to dark gray sandstone grades upward into green and gray shale, overlain by light to medium gray or tan limestone and dolostone. This unit includes the Tapeats Sandstone, Bright Angel Shale, Muav Limestone, Temple Butte Formation and Redwall Limest",GMA.DataSources.121
GMA.MapUnitPolys.4303,Jsv,Standard Confidence,Jsv,5,"Sandstone and conglomerate derived from volcanic rocks with associated intermediate-composition lava flows, breccias, and tuffs. In southern Arizona this unit includes rocks of the Artesa sequence, Pitoikam Formation, Mulberry Wash volcanics, Rudolfo Red",GMA.DataSources.174
GMA.MapUnitPolys.4304,Jg,Standard Confidence,Jg,1,"Granite to diorite, locally foliated and locally alkalic; includes Triassic(?) granitoids in the Trigo Mountains. This unit includes two dominant assemblages of igneous rocks. The Kitt Peak-Trigo Peaks superunit includes, from oldest to youngest: dark, f",GMA.DataSources.121
GMA.MapUnitPolys.4305,Ys,Standard Confidence,Ys,47,"Red-brown shale and sandstone, buff to orange quartzite, limestone, basalt, black shale, and sparse conglomerate. This unit includes the Grand Canyon Supergroup, Apache Group, and Troy Quartzite. These rocks were deposited in shallow marine, coastal nonm",GMA.DataSources.121
GMA.MapUnitPolys.4306,KJs,Standard Confidence,KJs,8,"Sandstone and conglomerate, rarely forms prominent outcrops; massive conglomerate is typical near base of unit and locally in upper part. These deposits are nonmarine except in southeastern Arizona, where prominent gray marine limestone (Mural Limestone) forms the middle of the Bisbee Group. Sandstones are typically medium-bedded, drab brown, lithic-feldspathic arenites. Includes Bisbee Group (largely Early Cretaceous) and related rocks, Temporal, Bathtub, and Sand Wells formations, rocks of Gu Achi, McCoy Mountains Formation, and Upper Cretaceous Fort Crittenden Formation and equivalent rocks.  (80-160 Ma)
",GMA.DataSources.121
GMA.MapUnitPolys.4307,Xm,Standard Confidence,Xm,40,"Undivided metasedimentary, metavolcanic, and gneissic rocks.  (1600-1800 Ma)",GMA.DataSources.121
GMA.MapUnitPolys.4308,KJs,Standard Confidence,KJs,8,"Sandstone and conglomerate, rarely forms prominent outcrops; massive conglomerate is typical near base of unit and locally in upper part. These deposits are nonmarine except in southeastern Arizona, where prominent gray marine limestone (Mural Limestone) forms the middle of the Bisbee Group. Sandstones are typically medium-bedded, drab brown, lithic-feldspathic arenites. Includes Bisbee Group (largely Early Cretaceous) and related rocks, Temporal, Bathtub, and Sand Wells formations, rocks of Gu Achi, McCoy Mountains Formation, and Upper Cretaceous Fort Crittenden Formation and equivalent rocks.  (80-160 Ma)
",GMA.DataSources.121
GMA.MapUnitPolys.4311,Xm,Standard Confidence,Xm,40,"Undivided metasedimentary, metavolcanic, and gneissic rocks.  (1600-1800 Ma)",GMA.DataSources.121
GMA.MapUnitPolys.4454,Jg,Standard Confidence,Jg,1,"Granite to diorite, locally foliated and locally alkalic; includes Triassic(?) granitoids in the Trigo Mountains. This unit includes two dominant assemblages of igneous rocks. The Kitt Peak-Trigo Peaks superunit includes, from oldest to youngest: dark, f",GMA.DataSources.121
GMA.MapUnitPolys.4314,Yg,Standard Confidence,Yg,46,"Mostly porphyritic biotite granite with large microcline phenocrysts, with local fine-grained border phases and aplite. Associated pegmatite and quartz veins are rare. This unit forms large plutons, including the Oracle Granite, Ruin Granite, granite in",GMA.DataSources.121
GMA.MapUnitPolys.4315,Yg,Standard Confidence,Yg,46,"Mostly porphyritic biotite granite with large microcline phenocrysts, with local fine-grained border phases and aplite. Associated pegmatite and quartz veins are rare. This unit forms large plutons, including the Oracle Granite, Ruin Granite, granite in",GMA.DataSources.121
GMA.MapUnitPolys.4316,Tv,Standard Confidence,Tv,36,"Lava, tuff, fine-grained intrusive rock, and diverse pyroclastic rocks. These compositionally variable volcanic rocks include basalt, andesite, dacite, and rhyolite. Thick felsic volcanic sequences form prominent cliffs and range fronts in the Black (Moh",GMA.DataSources.174
GMA.MapUnitPolys.4317,KJs,Standard Confidence,KJs,8,"Sandstone and conglomerate, rarely forms prominent outcrops; massive conglomerate is typical near base of unit and locally in upper part. These deposits are nonmarine except in southeastern Arizona, where prominent gray marine limestone (Mural Limestone) forms the middle of the Bisbee Group. Sandstones are typically medium-bedded, drab brown, lithic-feldspathic arenites. Includes Bisbee Group (largely Early Cretaceous) and related rocks, Temporal, Bathtub, and Sand Wells formations, rocks of Gu Achi, McCoy Mountains Formation, and Upper Cretaceous Fort Crittenden Formation and equivalent rocks.  (80-160 Ma)
",GMA.DataSources.121
GMA.MapUnitPolys.4344,Yg,Standard Confidence,Yg,46,"Mostly porphyritic biotite granite with large microcline phenocrysts, with local fine-grained border phases and aplite. Associated pegmatite and quartz veins are rare. This unit forms large plutons, including the Oracle Granite, Ruin Granite, granite in",GMA.DataSources.121
GMA.MapUnitPolys.4334,Yg,Standard Confidence,Yg,46,"Mostly porphyritic biotite granite with large microcline phenocrysts, with local fine-grained border phases and aplite. Associated pegmatite and quartz veins are rare. This unit forms large plutons, including the Oracle Granite, Ruin Granite, granite in",GMA.DataSources.121
GMA.MapUnitPolys.4326,Tsy,Standard Confidence,Tsy,35,"Moderately to strongly consolidated conglomerate and sandstone deposited in basins during and after late Tertiary faulting. Includes lesser amounts of mudstone, siltstone, limestone, and gypsum. These deposits are generally light gray or tan. They common",GMA.DataSources.121
GMA.MapUnitPolys.4318,Tsm,Standard Confidence,Tsm,32,"Con-glomerate, sandstone, mudstone, limestone, and rock-avalanche breccia (sheet-like deposits of crushed rock) deposited and tilted during widespread normal faulting and basin development. Sediments, mostly conglomerate and sandstone, are commonly mediu",GMA.DataSources.174
GMA.MapUnitPolys.4319,Xg,Standard Confidence,Xg,39,"Wide variety of granitic rocks, including granite, granodiorite, tonalite, quartz diorite, diorite, and gabbro. These rocks commonly are characterized by steep, northeast-striking foliation.  (1600-1800 Ma)",GMA.DataSources.121
GMA.MapUnitPolys.4320,Tsm,Standard Confidence,Tsm,32,"Con-glomerate, sandstone, mudstone, limestone, and rock-avalanche breccia (sheet-like deposits of crushed rock) deposited and tilted during widespread normal faulting and basin development. Sediments, mostly conglomerate and sandstone, are commonly mediu",GMA.DataSources.121
GMA.MapUnitPolys.4321,P*,Standard Confidence,P*,16,,GMA.DataSources.121
GMA.MapUnitPolys.4322,Yg,Standard Confidence,Yg,46,"Mostly porphyritic biotite granite with large microcline phenocrysts, with local fine-grained border phases and aplite. Associated pegmatite and quartz veins are rare. This unit forms large plutons, including the Oracle Granite, Ruin Granite, granite in",GMA.DataSources.121
GMA.MapUnitPolys.4323,Tv,Standard Confidence,Tv,36,"Lava, tuff, fine-grained intrusive rock, and diverse pyroclastic rocks. These compositionally variable volcanic rocks include basalt, andesite, dacite, and rhyolite. Thick felsic volcanic sequences form prominent cliffs and range fronts in the Black (Moh",GMA.DataSources.174
GMA.MapUnitPolys.4345,KJs,Standard Confidence,KJs,8,"Sandstone and conglomerate, rarely forms prominent outcrops; massive conglomerate is typical near base of unit and locally in upper part. These deposits are nonmarine except in southeastern Arizona, where prominent gray marine limestone (Mural Limestone) forms the middle of the Bisbee Group. Sandstones are typically medium-bedded, drab brown, lithic-feldspathic arenites. Includes Bisbee Group (largely Early Cretaceous) and related rocks, Temporal, Bathtub, and Sand Wells formations, rocks of Gu Achi, McCoy Mountains Formation, and Upper Cretaceous Fort Crittenden Formation and equivalent rocks.  (80-160 Ma)
",GMA.DataSources.121
GMA.MapUnitPolys.4324,Yg,Standard Confidence,Yg,46,"Mostly porphyritic biotite granite with large microcline phenocrysts, with local fine-grained border phases and aplite. Associated pegmatite and quartz veins are rare. This unit forms large plutons, including the Oracle Granite, Ruin Granite, granite in",GMA.DataSources.121
GMA.MapUnitPolys.4325,Tv,Standard Confidence,Tv,36,"Lava, tuff, fine-grained intrusive rock, and diverse pyroclastic rocks. These compositionally variable volcanic rocks include basalt, andesite, dacite, and rhyolite. Thick felsic volcanic sequences form prominent cliffs and range fronts in the Black (Moh",GMA.DataSources.121
GMA.MapUnitPolys.4327,Tv,Standard Confidence,Tv,36,"Lava, tuff, fine-grained intrusive rock, and diverse pyroclastic rocks. These compositionally variable volcanic rocks include basalt, andesite, dacite, and rhyolite. Thick felsic volcanic sequences form prominent cliffs and range fronts in the Black (Moh",GMA.DataSources.11
GMA.MapUnitPolys.4329,KJs,Standard Confidence,KJs,8,"Sandstone and conglomerate, rarely forms prominent outcrops; massive conglomerate is typical near base of unit and locally in upper part. These deposits are nonmarine except in southeastern Arizona, where prominent gray marine limestone (Mural Limestone) forms the middle of the Bisbee Group. Sandstones are typically medium-bedded, drab brown, lithic-feldspathic arenites. Includes Bisbee Group (largely Early Cretaceous) and related rocks, Temporal, Bathtub, and Sand Wells formations, rocks of Gu Achi, McCoy Mountains Formation, and Upper Cretaceous Fort Crittenden Formation and equivalent rocks.  (80-160 Ma)
",GMA.DataSources.121
GMA.MapUnitPolys.4330,Tv,Standard Confidence,Tv,36,"Lava, tuff, fine-grained intrusive rock, and diverse pyroclastic rocks. These compositionally variable volcanic rocks include basalt, andesite, dacite, and rhyolite. Thick felsic volcanic sequences form prominent cliffs and range fronts in the Black (Moh",GMA.DataSources.174
GMA.MapUnitPolys.4331,Tv,Standard Confidence,Tv,36,"Lava, tuff, fine-grained intrusive rock, and diverse pyroclastic rocks. These compositionally variable volcanic rocks include basalt, andesite, dacite, and rhyolite. Thick felsic volcanic sequences form prominent cliffs and range fronts in the Black (Moh",GMA.DataSources.124
GMA.MapUnitPolys.4332,Tv,Standard Confidence,Tv,36,"Lava, tuff, fine-grained intrusive rock, and diverse pyroclastic rocks. These compositionally variable volcanic rocks include basalt, andesite, dacite, and rhyolite. Thick felsic volcanic sequences form prominent cliffs and range fronts in the Black (Moh",GMA.DataSources.174
GMA.MapUnitPolys.4333,M_,Standard Confidence,M_,13,"Brown to dark gray sandstone grades upward into green and gray shale, overlain by light to medium gray or tan limestone and dolostone. This unit includes the Tapeats Sandstone, Bright Angel Shale, Muav Limestone, Temple Butte Formation and Redwall Limest",GMA.DataSources.121
GMA.MapUnitPolys.4335,TXgn,Standard Confidence,TXgn,26,"Gneissic rocks with complex histories, typically with well developed, light-colored granitoid layers and dark-colored biotite- and amphibole-rich layers. Protoliths are of Tertiary to Proterozoic age. This unit includes variably mylonitic gneisses in met",GMA.DataSources.173
GMA.MapUnitPolys.4336,Jsv,Standard Confidence,Jsv,5,"Sandstone and conglomerate derived from volcanic rocks with associated intermediate-composition lava flows, breccias, and tuffs. In southern Arizona this unit includes rocks of the Artesa sequence, Pitoikam Formation, Mulberry Wash volcanics, Rudolfo Red",GMA.DataSources.174
GMA.MapUnitPolys.4338,Tv,Standard Confidence,Tv,36,"Lava, tuff, fine-grained intrusive rock, and diverse pyroclastic rocks. These compositionally variable volcanic rocks include basalt, andesite, dacite, and rhyolite. Thick felsic volcanic sequences form prominent cliffs and range fronts in the Black (Moh",GMA.DataSources.121
GMA.MapUnitPolys.4339,Xm,Standard Confidence,Xm,40,"Undivided metasedimentary, metavolcanic, and gneissic rocks.  (1600-1800 Ma)",GMA.DataSources.121
GMA.MapUnitPolys.4340,Tv,Standard Confidence,Tv,36,"Lava, tuff, fine-grained intrusive rock, and diverse pyroclastic rocks. These compositionally variable volcanic rocks include basalt, andesite, dacite, and rhyolite. Thick felsic volcanic sequences form prominent cliffs and range fronts in the Black (Moh",GMA.DataSources.121
GMA.MapUnitPolys.4341,|,Standard Confidence,|,15,"Undivided Paleozoic limestone, dolostone, quartzite, shale, and related sedimentary rocks.  (248-544 Ma)",GMA.DataSources.121
GMA.MapUnitPolys.4342,Tv,Standard Confidence,Tv,36,"Lava, tuff, fine-grained intrusive rock, and diverse pyroclastic rocks. These compositionally variable volcanic rocks include basalt, andesite, dacite, and rhyolite. Thick felsic volcanic sequences form prominent cliffs and range fronts in the Black (Moh",GMA.DataSources.174
GMA.MapUnitPolys.4347,Tv,Standard Confidence,Tv,36,"Lava, tuff, fine-grained intrusive rock, and diverse pyroclastic rocks. These compositionally variable volcanic rocks include basalt, andesite, dacite, and rhyolite. Thick felsic volcanic sequences form prominent cliffs and range fronts in the Black (Moh",GMA.DataSources.121
GMA.MapUnitPolys.4349,TKg,Standard Confidence,TKg,25,"Porphyritic to equigranular granite to diorite emplaced during the Laramide orogeny. Larger plutons are characteristically medium-grained, biotite +/- hornblende granodiorite to granite. Smaller, shallow-level intrusions are typically porphyritic. Most o",GMA.DataSources.121
GMA.MapUnitPolys.4350,Yg,Standard Confidence,Yg,46,"Mostly porphyritic biotite granite with large microcline phenocrysts, with local fine-grained border phases and aplite. Associated pegmatite and quartz veins are rare. This unit forms large plutons, including the Oracle Granite, Ruin Granite, granite in",GMA.DataSources.121
GMA.MapUnitPolys.4351,Q,Standard Confidence,Q,17,"Unconsolidated to strongly consolidated alluvial and eolian deposits. This unit includes: coarse, poorly sorted alluvial fan and terrace deposits on middle and upper piedmonts and along large drainages; sand, silt and clay on alluvial plains and playas;",GMA.DataSources.121
GMA.MapUnitPolys.4352,Jsv,Standard Confidence,Jsv,5,"Sandstone and conglomerate derived from volcanic rocks with associated intermediate-composition lava flows, breccias, and tuffs. In southern Arizona this unit includes rocks of the Artesa sequence, Pitoikam Formation, Mulberry Wash volcanics, Rudolfo Red",GMA.DataSources.146
GMA.MapUnitPolys.4353,Jg,Standard Confidence,Jg,1,"Granite to diorite, locally foliated and locally alkalic; includes Triassic(?) granitoids in the Trigo Mountains. This unit includes two dominant assemblages of igneous rocks. The Kitt Peak-Trigo Peaks superunit includes, from oldest to youngest: dark, f",GMA.DataSources.174
GMA.MapUnitPolys.4377,Tv,Standard Confidence,Tv,36,"Lava, tuff, fine-grained intrusive rock, and diverse pyroclastic rocks. These compositionally variable volcanic rocks include basalt, andesite, dacite, and rhyolite. Thick felsic volcanic sequences form prominent cliffs and range fronts in the Black (Moh",GMA.DataSources.121
GMA.MapUnitPolys.4354,KJs,Standard Confidence,KJs,8,"Sandstone and conglomerate, rarely forms prominent outcrops; massive conglomerate is typical near base of unit and locally in upper part. These deposits are nonmarine except in southeastern Arizona, where prominent gray marine limestone (Mural Limestone) forms the middle of the Bisbee Group. Sandstones are typically medium-bedded, drab brown, lithic-feldspathic arenites. Includes Bisbee Group (largely Early Cretaceous) and related rocks, Temporal, Bathtub, and Sand Wells formations, rocks of Gu Achi, McCoy Mountains Formation, and Upper Cretaceous Fort Crittenden Formation and equivalent rocks.  (80-160 Ma)
",GMA.DataSources.121
GMA.MapUnitPolys.4356,Qo,Standard Confidence,Qo,22,"Coarse relict alluvial fan deposits that form rounded ridges or flat, isolated surfaces that are moderately to deeply incised by streams. These deposits are generally topographically high and have undergone substantial erosion. Deposits are moderately to",GMA.DataSources.121
GMA.MapUnitPolys.4357,Jg,Standard Confidence,Jg,1,"Granite to diorite, locally foliated and locally alkalic; includes Triassic(?) granitoids in the Trigo Mountains. This unit includes two dominant assemblages of igneous rocks. The Kitt Peak-Trigo Peaks superunit includes, from oldest to youngest: dark, f",GMA.DataSources.121
GMA.MapUnitPolys.4358,Jsv,Standard Confidence,Jsv,5,"Sandstone and conglomerate derived from volcanic rocks with associated intermediate-composition lava flows, breccias, and tuffs. In southern Arizona this unit includes rocks of the Artesa sequence, Pitoikam Formation, Mulberry Wash volcanics, Rudolfo Red",GMA.DataSources.175
